X,Y,Z
32,31,13
32,31,14
32,31,15
32,31,16
32,31,21
32,31,22
32,31,23
32,31,24
32,31,25
32,31,26
32,31,27
32,31,28
32,31,29
32,31,30
32,31,38
32,31,39
32,31,40
32,31,41
32,31,42
32,31,43
32,31,44
32,31,45
32,31,48
32,31,49
32,31,50
32,31,51
32,31,52
32,31,53
32,32,4
32,32,5
32,32,6
32,32,7
32,32,8
32,32,9
32,32,10
32,32,11
32,32,12
32,32,13
32,32,14
32,32,15
32,32,21
32,32,22
32,32,23
32,32,24
32,32,25
32,32,26
32,32,27
32,32,28
32,32,29
32,32,30
32,32,37
32,32,38
32,32,39
32,32,40
32,32,41
32,32,44
32,32,45
32,32,46
32,32,50
32,32,51
32,32,52
32,32,53
32,33,4
32,33,5
32,33,6
32,33,7
32,33,8
32,33,9
32,33,10
32,33,11
32,33,12
32,33,13
32,33,14
32,33,15
32,33,21
32,33,22
32,33,23
32,33,24
32,33,25
32,33,26
32,33,27
32,33,28
32,33,29
32,33,30
32,33,37
32,33,38
32,33,39
32,33,50
32,33,51
32,33,52
32,34,3
32,34,4
32,34,5
32,34,6
32,34,7
32,34,8
32,34,9
32,34,10
32,34,11
32,34,12
32,34,13
32,34,14
32,34,15
32,34,20
32,34,21
32,34,22
32,34,23
32,34,24
32,34,25
32,34,26
32,34,27
32,34,28
32,34,29
32,34,30
32,34,37
32,34,51
32,34,52
32,35,3
32,35,4
32,35,5
32,35,6
32,35,7
32,35,8
32,35,9
32,35,10
32,35,11
32,35,12
32,35,13
32,35,14
32,35,15
32,35,16
32,35,19
32,35,20
32,35,21
32,35,22
32,35,23
32,35,24
32,35,25
32,35,26
32,35,27
32,35,28
32,35,29
32,35,30
32,35,52
32,36,3
32,36,4
32,36,5
32,36,6
32,36,7
32,36,8
32,36,9
32,36,10
32,36,11
32,36,12
32,36,13
32,36,14
32,36,15
32,36,16
32,36,17
32,36,18
32,36,19
32,36,20
32,36,21
32,36,22
32,36,23
32,36,24
32,36,25
32,36,26
32,36,27
32,36,28
32,36,29
32,36,30
32,36,52
32,37,5
32,37,6
32,37,7
32,37,8
32,37,9
32,37,10
32,37,11
32,37,12
32,37,13
32,37,14
32,37,15
32,37,16
32,37,17
32,37,18
32,37,19
32,37,20
32,37,21
32,37,22
32,37,23
32,37,24
32,37,25
32,37,26
32,37,27
32,37,28
32,37,29
32,37,30
32,38,6
32,38,7
32,38,8
32,38,9
32,38,10
32,38,11
32,38,12
32,38,13
32,38,14
32,38,15
32,38,16
32,38,17
32,38,18
32,38,19
32,38,20
32,38,21
32,38,22
32,38,23
32,38,24
32,38,25
32,38,26
32,38,27
32,38,28
32,38,29
32,38,30
32,38,36
32,38,37
32,39,8
32,39,9
32,39,10
32,39,11
32,39,12
32,39,13
32,39,14
32,39,15
32,39,16
32,39,17
32,39,18
32,39,19
32,39,20
32,39,21
32,39,22
32,39,23
32,39,24
32,39,25
32,39,26
32,39,27
32,39,28
32,39,29
32,39,30
32,39,35
32,39,36
32,39,37
32,40,12
32,40,13
32,40,14
32,40,15
32,40,16
32,40,17
32,40,18
32,40,19
32,40,20
32,40,21
32,40,22
32,40,23
32,40,24
32,40,25
32,40,26
32,40,27
32,40,28
32,40,29
32,40,30
32,40,35
32,40,36
32,40,37
32,40,38
32,40,42
32,40,43
32,41,12
32,41,13
32,41,14
32,41,15
32,41,20
32,41,21
32,41,22
32,41,23
32,41,24
32,41,25
32,41,26
32,41,27
32,41,28
32,41,29
32,41,30
32,41,34
32,41,35
32,41,36
32,41,37
32,41,38
32,41,39
32,41,40
32,41,41
32,41,42
32,41,43
32,41,44
32,42,24
32,42,25
32,42,26
32,42,27
32,42,28
32,42,29
32,42,30
32,42,31
32,42,32
32,42,33
32,42,34
32,42,35
32,42,36
32,42,37
32,42,38
32,42,39
32,42,40
32,42,41
32,42,42
32,42,43
32,42,44
32,43,28
32,43,29
32,43,30
32,43,31
32,43,32
32,43,33
32,43,34
32,43,35
32,43,36
32,43,37
32,43,38
32,43,39
32,43,40
32,43,41
32,43,42
32,43,43
32,43,44
32,43,45
32,44,31
32,44,32
32,44,33
32,44,34
32,44,35
32,44,36
32,44,37
32,44,38
32,44,39
32,44,40
32,44,41
32,44,42
32,44,43
32,44,44
32,44,45
32,45,32
32,45,33
32,45,34
32,45,35
32,45,36
32,45,37
32,45,38
32,45,39
32,45,40
32,45,41
32,45,42
32,45,43
32,45,44
32,45,45
32,46,33
32,46,34
32,46,35
32,46,36
32,46,37
32,46,38
32,46,42
32,46,43
32,46,44
32,46,45
32,46,46
32,47,33
32,47,34
32,47,35
32,47,36
32,47,37
32,47,38
32,47,42
32,47,43
32,47,44
32,47,45
32,48,34
32,48,35
32,48,36
32,48,37
32,48,38
32,48,42
32,48,43
32,48,44
32,48,45
32,49,34
32,49,35
32,49,36
32,49,37
32,49,38
32,49,43
32,49,44
32,49,45
32,49,46
32,50,33
32,50,34
32,50,35
32,50,36
32,50,37
32,50,38
32,50,39
32,50,44
32,50,45
32,50,46
32,51,33
32,51,34
32,51,35
32,51,36
32,51,37
32,51,38
32,51,39
32,51,45
32,51,46
32,52,33
32,52,34
32,52,35
32,52,36
32,52,37
32,52,38
32,52,39
32,52,44
32,52,45
32,52,46
32,53,33
32,53,34
32,53,35
32,53,36
32,53,37
32,53,38
32,53,39
32,53,43
32,53,44
32,53,45
32,53,46
32,54,34
32,54,35
32,54,36
32,54,37
32,54,38
32,54,39
32,54,40
32,54,41
32,54,42
32,54,43
32,54,44
32,54,45
32,54,46
32,55,35
32,55,36
32,55,37
32,55,38
32,55,39
32,55,40
32,55,41
32,55,42
32,55,43
32,55,44
32,55,45
32,56,36
32,56,37
32,56,38
32,56,39
32,56,40
32,56,41
32,56,42
32,56,43
32,56,44
32,56,45
32,57,36
32,57,37
32,57,38
32,57,39
32,57,40
32,57,41
32,57,42
32,57,43
32,57,44
32,57,45
32,57,54
32,58,35
32,58,36
32,58,37
32,58,38
32,58,39
32,58,40
32,58,41
32,58,42
32,58,43
32,58,44
32,58,45
32,58,53
32,58,54
32,59,34
32,59,35
32,59,36
32,59,37
32,59,38
32,59,39
32,59,40
32,59,41
32,59,42
32,59,43
32,59,44
32,59,52
32,59,53
32,59,54
32,60,33
32,60,34
32,60,35
32,60,36
32,60,37
32,60,38
32,60,39
32,60,40
32,60,41
32,60,42
32,60,43
32,60,44
32,60,51
32,60,52
32,60,53
32,60,54
32,61,32
32,61,33
32,61,34
32,61,35
32,61,36
32,61,37
32,61,38
32,61,39
32,61,40
32,61,41
32,61,42
32,61,43
32,61,44
32,61,50
32,61,51
32,61,52
32,61,53
32,61,54
32,62,33
32,62,34
32,62,35
32,62,36
32,62,37
32,62,38
32,62,39
32,62,40
32,62,41
32,62,42
32,62,43
32,62,49
32,62,50
32,62,51
32,62,52
32,62,53
32,63,33
32,63,34
32,63,35
32,63,36
32,63,37
32,63,38
32,63,39
32,63,40
32,63,41
32,63,42
32,63,48
32,63,49
32,63,50
32,63,51
32,63,52
32,63,53
32,64,35
32,64,36
32,64,37
32,64,38
32,64,39
32,64,40
32,64,41
32,64,47
32,64,48
32,64,49
32,64,50
32,64,51
32,64,52
32,64,53
32,65,46
32,65,47
32,65,48
32,65,49
32,65,50
32,65,51
32,65,52
32,66,42
32,66,43
32,66,44
32,66,45
32,66,46
32,66,47
32,66,48
32,66,49
32,66,50
32,66,51
32,66,52
32,67,40
32,67,41
32,67,42
32,67,43
32,67,44
32,67,45
32,67,46
32,67,47
32,67,48
32,67,49
32,67,50
32,67,51
32,67,52
32,68,31
32,68,32
32,68,33
32,68,34
32,68,35
32,68,36
32,68,37
32,68,38
32,68,39
32,68,40
32,68,41
32,68,42
32,68,43
32,68,44
32,68,45
32,68,46
32,68,47
32,68,48
32,68,49
32,68,50
32,68,51
32,69,31
32,69,32
32,69,33
32,69,34
32,69,35
32,69,36
32,69,37
32,69,38
32,69,39
32,69,40
32,69,41
32,69,42
32,69,43
32,69,44
32,69,45
32,69,46
32,69,47
32,69,48
32,69,49
32,69,50
32,70,30
32,70,31
32,70,32
32,70,33
32,70,34
32,70,35
32,70,36
32,70,37
32,70,38
32,70,39
32,70,40
32,70,41
32,70,42
32,70,43
32,70,44
32,70,45
32,70,46
32,70,47
32,70,48
32,70,49
32,70,50
32,71,30
32,71,31
32,71,32
32,71,33
32,71,34
32,71,35
32,71,36
32,71,37
32,71,38
32,71,39
32,71,40
32,71,41
32,71,42
32,71,43
32,71,44
32,71,45
32,71,46
32,71,47
32,71,48
32,71,49
32,72,30
32,72,31
32,72,32
32,72,33
32,72,34
32,72,35
32,72,36
32,72,37
32,72,38
32,72,39
32,72,40
32,72,41
32,72,42
32,72,43
32,72,44
32,72,45
32,72,46
32,72,47
32,72,48
32,72,49
32,73,30
32,73,31
32,73,32
32,73,33
32,73,34
32,73,35
32,73,36
32,73,37
32,73,38
32,73,39
32,73,40
32,73,41
32,73,42
32,73,43
32,73,44
32,73,45
32,73,46
32,73,47
32,73,48
32,74,30
32,74,31
32,74,32
32,74,33
32,74,34
32,74,35
32,74,36
32,74,37
32,74,38
32,74,39
32,74,40
32,74,41
32,74,42
32,74,43
32,74,44
32,74,45
32,74,46
32,74,47
32,75,30
32,75,31
32,75,32
32,75,33
32,75,34
32,75,35
32,75,36
32,75,37
32,75,38
32,75,39
32,75,40
32,75,41
32,75,42
32,75,43
32,75,44
32,75,45
32,75,46
32,75,47
32,76,30
32,76,31
32,76,32
32,76,33
32,76,34
32,76,35
32,76,36
32,76,37
32,76,38
32,76,39
32,76,40
32,76,41
32,76,42
32,76,43
32,76,44
32,76,45
32,76,46
32,76,47
32,77,30
32,77,31
32,77,32
32,77,33
32,77,34
32,77,35
32,77,36
32,77,37
32,77,38
32,77,39
32,77,40
32,77,41
32,77,42
32,77,43
32,77,44
32,77,45
32,77,46
32,77,47
32,78,31
32,78,32
32,78,33
32,78,34
32,78,35
32,78,36
32,78,37
32,78,38
32,78,39
32,78,40
32,78,41
32,78,42
32,78,43
32,78,44
32,78,45
32,78,46
32,78,47
32,78,52
32,78,53
32,78,54
32,79,31
32,79,32
32,79,33
32,79,34
32,79,35
32,79,36
32,79,37
32,79,38
32,79,39
32,79,40
32,79,41
32,79,42
32,79,43
32,79,44
32,79,45
32,79,46
32,79,47
32,79,48
32,79,49
32,79,50
32,79,51
32,79,52
32,79,53
32,80,32
32,80,33
32,80,34
32,80,35
32,80,36
32,80,37
32,80,38
32,80,39
32,80,40
32,80,41
32,80,42
32,80,43
32,80,44
32,80,45
32,80,46
32,80,47
32,80,48
32,80,49
32,80,50
32,80,51
32,80,52
32,81,36
32,81,37
32,81,38
32,81,39
32,81,40
32,81,41
32,81,42
32,81,43
32,81,44
32,81,45
32,81,46
32,81,47
32,81,48
32,81,49
32,81,50
32,81,51
32,82,39
32,82,40
32,82,41
32,82,42
32,82,43
32,82,44
32,82,45
32,82,46
32,82,47
32,82,48
32,82,49
32,82,50
32,83,41
32,83,42
32,83,43
32,83,44
32,83,45
32,83,46
32,83,47
32,84,43
32,84,44
33,9,37
33,9,38
33,9,39
33,9,40
33,9,41
33,10,36
33,10,37
33,10,38
33,10,39
33,10,40
33,10,41
33,10,42
33,10,43
33,10,44
33,11,36
33,11,37
33,11,38
33,11,39
33,11,40
33,11,41
33,11,42
33,11,43
33,11,44
33,11,45
33,12,37
33,12,38
33,12,39
33,12,40
33,12,41
33,12,42
33,12,43
33,12,44
33,12,45
33,12,46
33,12,47
33,12,48
33,13,38
33,13,39
33,13,40
33,13,41
33,13,42
33,13,43
33,13,44
33,13,45
33,13,46
33,13,47
33,13,48
33,13,49
33,13,50
33,14,39
33,14,40
33,14,41
33,14,42
33,14,43
33,14,44
33,14,45
33,14,46
33,14,47
33,14,48
33,14,49
33,14,50
33,14,51
33,15,39
33,15,40
33,15,41
33,15,42
33,15,43
33,15,44
33,15,45
33,15,46
33,15,48
33,15,49
33,15,50
33,15,51
33,15,52
33,16,35
33,16,36
33,16,37
33,16,39
33,16,40
33,16,41
33,16,42
33,16,43
33,16,44
33,16,45
33,16,46
33,16,47
33,16,48
33,16,49
33,16,50
33,16,51
33,16,52
33,16,53
33,17,18
33,17,21
33,17,22
33,17,23
33,17,35
33,17,36
33,17,37
33,17,38
33,17,39
33,17,40
33,17,41
33,17,42
33,17,43
33,17,44
33,17,45
33,17,46
33,17,47
33,17,48
33,17,49
33,17,50
33,17,51
33,17,52
33,17,53
33,17,54
33,18,12
33,18,20
33,18,21
33,18,22
33,18,23
33,18,24
33,18,36
33,18,37
33,18,38
33,18,39
33,18,42
33,18,43
33,18,44
33,18,45
33,18,46
33,18,47
33,18,48
33,18,49
33,18,50
33,18,51
33,18,52
33,18,53
33,18,54
33,18,55
33,18,56
33,18,57
33,19,11
33,19,12
33,19,13
33,19,14
33,19,15
33,19,16
33,19,20
33,19,21
33,19,22
33,19,23
33,19,24
33,19,25
33,19,37
33,19,38
33,19,43
33,19,44
33,19,45
33,19,47
33,19,48
33,19,49
33,19,50
33,19,51
33,19,52
33,19,53
33,19,54
33,19,55
33,19,56
33,19,57
33,19,58
33,19,59
33,20,11
33,20,12
33,20,13
33,20,14
33,20,15
33,20,16
33,20,18
33,20,19
33,20,20
33,20,21
33,20,22
33,20,23
33,20,24
33,20,25
33,20,26
33,20,42
33,20,45
33,20,46
33,20,47
33,20,48
33,20,49
33,20,50
33,20,51
33,20,52
33,20,53
33,20,54
33,20,55
33,20,56
33,20,57
33,20,58
33,20,59
33,20,60
33,21,10
33,21,11
33,21,12
33,21,13
33,21,14
33,21,15
33,21,16
33,21,17
33,21,18
33,21,19
33,21,20
33,21,21
33,21,22
33,21,23
33,21,24
33,21,25
33,21,26
33,21,41
33,21,42
33,21,43
33,21,44
33,21,45
33,21,46
33,21,47
33,21,48
33,21,49
33,21,50
33,21,51
33,21,52
33,21,53
33,21,54
33,21,55
33,21,56
33,21,57
33,21,58
33,21,59
33,21,60
33,21,61
33,22,10
33,22,11
33,22,12
33,22,13
33,22,14
33,22,15
33,22,16
33,22,17
33,22,18
33,22,19
33,22,20
33,22,21
33,22,22
33,22,23
33,22,24
33,22,25
33,22,26
33,22,27
33,22,41
33,22,42
33,22,43
33,22,44
33,22,45
33,22,46
33,22,47
33,22,48
33,22,49
33,22,50
33,22,51
33,22,52
33,22,53
33,22,54
33,22,55
33,22,56
33,22,57
33,22,58
33,22,59
33,22,60
33,22,61
33,22,62
33,23,9
33,23,10
33,23,11
33,23,12
33,23,13
33,23,14
33,23,15
33,23,16
33,23,17
33,23,18
33,23,19
33,23,20
33,23,21
33,23,22
33,23,23
33,23,24
33,23,25
33,23,26
33,23,27
33,23,28
33,23,40
33,23,41
33,23,42
33,23,43
33,23,44
33,23,45
33,23,46
33,23,47
33,23,48
33,23,49
33,23,50
33,23,51
33,23,52
33,23,53
33,23,54
33,23,55
33,23,56
33,23,57
33,23,58
33,23,59
33,23,60
33,23,61
33,23,62
33,23,63
33,24,9
33,24,10
33,24,11
33,24,12
33,24,13
33,24,14
33,24,15
33,24,16
33,24,17
33,24,18
33,24,19
33,24,20
33,24,21
33,24,22
33,24,23
33,24,24
33,24,25
33,24,26
33,24,27
33,24,28
33,24,38
33,24,39
33,24,40
33,24,41
33,24,42
33,24,43
33,24,44
33,24,45
33,24,46
33,24,47
33,24,48
33,24,49
33,24,50
33,24,51
33,24,52
33,24,53
33,24,54
33,24,55
33,24,56
33,24,57
33,24,58
33,24,59
33,24,60
33,24,61
33,24,62
33,24,63
33,24,64
33,25,9
33,25,10
33,25,11
33,25,12
33,25,13
33,25,14
33,25,15
33,25,16
33,25,17
33,25,18
33,25,19
33,25,20
33,25,21
33,25,22
33,25,23
33,25,24
33,25,25
33,25,26
33,25,27
33,25,28
33,25,29
33,25,35
33,25,36
33,25,37
33,25,38
33,25,39
33,25,40
33,25,41
33,25,42
33,25,43
33,25,44
33,25,45
33,25,46
33,25,47
33,25,48
33,25,54
33,25,55
33,25,56
33,25,57
33,25,58
33,25,59
33,25,60
33,25,61
33,25,62
33,25,63
33,25,64
33,25,65
33,26,8
33,26,9
33,26,10
33,26,11
33,26,12
33,26,13
33,26,14
33,26,15
33,26,16
33,26,17
33,26,18
33,26,19
33,26,20
33,26,21
33,26,22
33,26,23
33,26,24
33,26,25
33,26,26
33,26,27
33,26,28
33,26,29
33,26,30
33,26,35
33,26,36
33,26,37
33,26,38
33,26,39
33,26,40
33,26,41
33,26,42
33,26,43
33,26,44
33,26,45
33,26,46
33,26,47
33,26,48
33,26,49
33,26,50
33,26,51
33,26,52
33,26,53
33,26,56
33,26,57
33,26,58
33,26,59
33,26,60
33,26,61
33,26,62
33,26,63
33,26,64
33,26,65
33,26,66
33,27,8
33,27,9
33,27,10
33,27,11
33,27,12
33,27,13
33,27,14
33,27,15
33,27,16
33,27,17
33,27,19
33,27,20
33,27,21
33,27,22
33,27,23
33,27,24
33,27,25
33,27,26
33,27,27
33,27,28
33,27,29
33,27,30
33,27,36
33,27,37
33,27,38
33,27,39
33,27,40
33,27,41
33,27,42
33,27,43
33,27,44
33,27,45
33,27,46
33,27,47
33,27,48
33,27,49
33,27,50
33,27,51
33,27,52
33,27,53
33,27,54
33,27,58
33,27,59
33,27,62
33,27,63
33,27,64
33,27,65
33,27,66
33,28,7
33,28,8
33,28,9
33,28,10
33,28,11
33,28,12
33,28,13
33,28,14
33,28,15
33,28,16
33,28,17
33,28,20
33,28,21
33,28,22
33,28,23
33,28,24
33,28,25
33,28,26
33,28,27
33,28,28
33,28,29
33,28,30
33,28,36
33,28,37
33,28,38
33,28,39
33,28,40
33,28,41
33,28,42
33,28,43
33,28,44
33,28,45
33,28,46
33,28,47
33,28,48
33,28,49
33,28,50
33,28,51
33,28,52
33,28,53
33,28,54
33,29,6
33,29,7
33,29,8
33,29,9
33,29,10
33,29,11
33,29,12
33,29,13
33,29,14
33,29,15
33,29,16
33,29,20
33,29,21
33,29,22
33,29,23
33,29,24
33,29,25
33,29,26
33,29,27
33,29,28
33,29,29
33,29,30
33,29,31
33,29,37
33,29,38
33,29,39
33,29,40
33,29,41
33,29,42
33,29,43
33,29,44
33,29,45
33,29,46
33,29,47
33,29,48
33,29,49
33,29,50
33,29,51
33,29,52
33,29,53
33,29,54
33,29,55
33,30,5
33,30,6
33,30,7
33,30,8
33,30,9
33,30,10
33,30,11
33,30,12
33,30,13
33,30,14
33,30,15
33,30,16
33,30,21
33,30,22
33,30,23
33,30,24
33,30,25
33,30,26
33,30,27
33,30,28
33,30,29
33,30,30
33,30,31
33,30,38
33,30,39
33,30,40
33,30,41
33,30,42
33,30,43
33,30,44
33,30,45
33,30,46
33,30,47
33,30,48
33,30,49
33,30,50
33,30,51
33,30,52
33,30,53
33,30,54
33,30,55
33,30,56
33,30,57
33,31,4
33,31,5
33,31,6
33,31,7
33,31,8
33,31,9
33,31,10
33,31,11
33,31,12
33,31,13
33,31,14
33,31,15
33,31,16
33,31,21
33,31,22
33,31,23
33,31,24
33,31,25
33,31,26
33,31,27
33,31,28
33,31,29
33,31,30
33,31,31
33,31,38
33,31,39
33,31,40
33,31,41
33,31,42
33,31,43
33,31,44
33,31,45
33,31,46
33,31,47
33,31,48
33,31,49
33,31,50
33,31,51
33,31,52
33,31,53
33,31,54
33,31,55
33,31,56
33,31,57
33,32,4
33,32,5
33,32,6
33,32,7
33,32,8
33,32,9
33,32,10
33,32,11
33,32,12
33,32,13
33,32,14
33,32,15
33,32,16
33,32,21
33,32,22
33,32,23
33,32,24
33,32,25
33,32,26
33,32,27
33,32,28
33,32,29
33,32,30
33,32,31
33,32,38
33,32,39
33,32,40
33,32,41
33,32,42
33,32,43
33,32,44
33,32,45
33,32,46
33,32,47
33,32,48
33,32,49
33,32,50
33,32,51
33,32,52
33,32,53
33,32,54
33,32,55
33,32,56
33,33,3
33,33,4
33,33,5
33,33,6
33,33,7
33,33,8
33,33,9
33,33,10
33,33,11
33,33,12
33,33,13
33,33,14
33,33,15
33,33,16
33,33,21
33,33,22
33,33,23
33,33,24
33,33,25
33,33,26
33,33,27
33,33,28
33,33,29
33,33,30
33,33,31
33,33,38
33,33,39
33,33,40
33,33,41
33,33,42
33,33,43
33,33,44
33,33,45
33,33,46
33,33,47
33,33,49
33,33,50
33,33,51
33,33,52
33,33,53
33,34,3
33,34,4
33,34,5
33,34,6
33,34,7
33,34,8
33,34,9
33,34,10
33,34,11
33,34,12
33,34,13
33,34,14
33,34,15
33,34,16
33,34,17
33,34,20
33,34,21
33,34,22
33,34,23
33,34,24
33,34,25
33,34,26
33,34,27
33,34,28
33,34,29
33,34,30
33,34,31
33,34,45
33,34,46
33,34,47
33,34,50
33,34,51
33,34,52
33,34,53
33,35,3
33,35,4
33,35,5
33,35,6
33,35,7
33,35,8
33,35,9
33,35,10
33,35,11
33,35,12
33,35,13
33,35,14
33,35,15
33,35,16
33,35,17
33,35,18
33,35,19
33,35,20
33,35,21
33,35,22
33,35,23
33,35,24
33,35,25
33,35,26
33,35,27
33,35,28
33,35,29
33,35,30
33,35,31
33,35,51
33,35,52
33,35,53
33,35,54
33,36,3
33,36,4
33,36,5
33,36,6
33,36,7
33,36,8
33,36,9
33,36,10
33,36,11
33,36,12
33,36,13
33,36,14
33,36,15
33,36,16
33,36,17
33,36,18
33,36,19
33,36,20
33,36,21
33,36,22
33,36,23
33,36,24
33,36,25
33,36,26
33,36,27
33,36,28
33,36,29
33,36,30
33,36,31
33,36,51
33,36,52
33,36,53
33,36,54
33,37,4
33,37,5
33,37,6
33,37,7
33,37,8
33,37,9
33,37,10
33,37,11
33,37,12
33,37,13
33,37,14
33,37,15
33,37,16
33,37,17
33,37,18
33,37,19
33,37,20
33,37,21
33,37,22
33,37,23
33,37,24
33,37,25
33,37,26
33,37,27
33,37,28
33,37,29
33,37,30
33,37,31
33,37,52
33,37,53
33,38,5
33,38,6
33,38,7
33,38,8
33,38,9
33,38,10
33,38,11
33,38,12
33,38,13
33,38,14
33,38,15
33,38,16
33,38,17
33,38,18
33,38,19
33,38,20
33,38,21
33,38,22
33,38,23
33,38,24
33,38,25
33,38,26
33,38,27
33,38,28
33,38,29
33,38,30
33,38,31
33,38,32
33,39,5
33,39,6
33,39,7
33,39,8
33,39,9
33,39,10
33,39,11
33,39,12
33,39,13
33,39,14
33,39,15
33,39,16
33,39,17
33,39,18
33,39,19
33,39,20
33,39,21
33,39,22
33,39,23
33,39,24
33,39,25
33,39,26
33,39,27
33,39,28
33,39,29
33,39,30
33,39,31
33,39,32
33,40,6
33,40,7
33,40,8
33,40,9
33,40,10
33,40,11
33,40,12
33,40,13
33,40,14
33,40,15
33,40,16
33,40,17
33,40,18
33,40,19
33,40,20
33,40,21
33,40,22
33,40,23
33,40,24
33,40,25
33,40,26
33,40,27
33,40,28
33,40,29
33,40,30
33,40,31
33,40,32
33,40,33
33,40,34
33,40,35
33,40,36
33,40,37
33,41,9
33,41,10
33,41,11
33,41,12
33,41,13
33,41,14
33,41,15
33,41,20
33,41,21
33,41,22
33,41,23
33,41,24
33,41,25
33,41,26
33,41,27
33,41,28
33,41,29
33,41,30
33,41,31
33,41,32
33,41,33
33,41,34
33,41,35
33,41,36
33,41,37
33,41,38
33,41,42
33,41,43
33,42,12
33,42,13
33,42,26
33,42,27
33,42,28
33,42,29
33,42,30
33,42,31
33,42,32
33,42,33
33,42,34
33,42,35
33,42,36
33,42,37
33,42,38
33,42,39
33,42,40
33,42,41
33,42,42
33,42,43
33,42,44
33,42,54
33,43,27
33,43,28
33,43,29
33,43,30
33,43,31
33,43,32
33,43,33
33,43,34
33,43,35
33,43,36
33,43,37
33,43,38
33,43,39
33,43,40
33,43,41
33,43,42
33,43,43
33,43,44
33,43,54
33,44,31
33,44,32
33,44,33
33,44,34
33,44,35
33,44,36
33,44,37
33,44,38
33,44,39
33,44,40
33,44,41
33,44,42
33,44,43
33,44,44
33,44,54
33,45,33
33,45,34
33,45,35
33,45,36
33,45,37
33,45,38
33,45,39
33,45,40
33,45,41
33,45,42
33,45,43
33,45,44
33,45,45
33,45,54
33,46,33
33,46,34
33,46,35
33,46,36
33,46,37
33,46,38
33,46,39
33,46,40
33,46,41
33,46,42
33,46,43
33,46,44
33,46,45
33,47,33
33,47,34
33,47,35
33,47,36
33,47,37
33,47,38
33,47,41
33,47,42
33,47,43
33,47,44
33,47,45
33,48,33
33,48,34
33,48,35
33,48,36
33,48,37
33,48,38
33,48,41
33,48,42
33,48,43
33,48,44
33,48,45
33,49,33
33,49,34
33,49,35
33,49,36
33,49,37
33,49,38
33,49,39
33,49,41
33,49,42
33,49,43
33,49,44
33,49,45
33,50,33
33,50,34
33,50,35
33,50,36
33,50,37
33,50,38
33,50,39
33,50,42
33,50,43
33,50,44
33,50,45
33,51,32
33,51,33
33,51,34
33,51,35
33,51,36
33,51,37
33,51,38
33,51,39
33,51,40
33,51,42
33,51,43
33,51,44
33,51,45
33,52,31
33,52,32
33,52,33
33,52,34
33,52,35
33,52,36
33,52,37
33,52,38
33,52,39
33,52,40
33,52,42
33,52,43
33,52,44
33,52,45
33,52,46
33,53,32
33,53,33
33,53,34
33,53,35
33,53,36
33,53,37
33,53,38
33,53,39
33,53,40
33,53,41
33,53,42
33,53,43
33,53,44
33,53,45
33,53,46
33,54,33
33,54,34
33,54,35
33,54,36
33,54,37
33,54,38
33,54,39
33,54,40
33,54,41
33,54,42
33,54,43
33,54,44
33,54,45
33,55,33
33,55,34
33,55,35
33,55,36
33,55,37
33,55,38
33,55,39
33,55,40
33,55,41
33,55,42
33,55,43
33,55,44
33,55,45
33,56,33
33,56,34
33,56,35
33,56,36
33,56,37
33,56,38
33,56,39
33,56,40
33,56,41
33,56,42
33,56,43
33,56,44
33,56,45
33,56,55
33,56,56
33,57,33
33,57,34
33,57,35
33,57,36
33,57,37
33,57,38
33,57,39
33,57,40
33,57,41
33,57,42
33,57,43
33,57,44
33,57,45
33,57,54
33,57,55
33,58,33
33,58,34
33,58,35
33,58,36
33,58,37
33,58,38
33,58,39
33,58,40
33,58,41
33,58,42
33,58,43
33,58,44
33,58,53
33,58,54
33,59,33
